DØGNVERDIER

Stasjoner
Stnr;Navn;I drift fra;I drift til;Hoh;Breddegrad;Lengdegrad;Kommune;Fylke;Region
18700;OSLO - BLINDERN;jan 1931;;94;59.9423;10.7200;Oslo;Oslo;ØSTLANDET
41770;LINDESNES FYR;jan 1863;;16;57.9826;7.0478;Lindesnes;Vest-Agder;AGDER
69100;VÆRNES;apr 1940;;12;63.4596;10.9305;Stjørdal;Nord-Trøndelag;TRØNDELAG
93700;KAUTOKEINO;jan 1868;;307;68.9968;23.0335;Guovdageaidnu-Kautokeino;Finnmark;NORD-NORGE

Elementer
Kode;Navn;Enhet
TAM;Middeltemperatur;ºC
TAN;Minimumstemperatur;ºC
TAX;Maksimumstemperatur;ºC


****************** MELDING *****************
Dataverdi merket x betyr manglende tilgang eller at kvaliteten er 'Svært usikker, modelldata' (Nivå 6 eller mer).
********************************************

Stnr;Dato;TAM;TAN;TAX
18700;22.08.2007;20.2;15.3;24.8
18700;23.08.2007;19.4;13.5;25.9
18700;24.08.2007;19.0;13.5;26.1
18700;25.08.2007;16.9;14.0;21.1
18700;26.08.2007;14.8;10.0;21.5
18700;27.08.2007;11.9;9.4;16.7
18700;28.08.2007;11.7;5.2;17.4
18700;29.08.2007;11.2;5.4;16.4
18700;30.08.2007;10.0;4.2;16.0
18700;31.08.2007;10.6;7.9;15.9
18700;01.09.2007;10.3;5.1;13.2
18700;02.09.2007;13.7;9.9;20.0
18700;03.09.2007;10.6;5.9;16.9
18700;04.09.2007;11.0;7.6;15.9
18700;05.09.2007;11.5;4.6;18.3
18700;06.09.2007;13.9;8.8;20.4
18700;07.09.2007;15.5;10.5;21.9
18700;08.09.2007;16.0;12.4;21.0
18700;09.09.2007;12.9;8.2;17.0
18700;10.09.2007;11.7;10.1;14.0
18700;11.09.2007;12.6;7.7;18.3
18700;12.09.2007;13.1;8.2;18.3
18700;13.09.2007;10.9;5.9;16.0
18700;14.09.2007;12.1;9.0;17.6
18700;15.09.2007;10.6;8.1;14.6
18700;16.09.2007;7.4;4.6;9.7
18700;17.09.2007;10.7;6.1;16.2
18700;18.09.2007;7.3;2.4;13.1
18700;19.09.2007;5.5;1.6;8.7
18700;20.09.2007;8.8;5.8;11.8
18700;21.09.2007;10.8;8.3;13.9
18700;22.09.2007;10.3;6.0;14.4
18700;23.09.2007;10.6;5.8;13.7
18700;24.09.2007;13.8;13.3;14.9
18700;25.09.2007;12.0;10.2;14.8
18700;26.09.2007;10.8;7.6;14.7
18700;27.09.2007;8.9;5.9;12.2
18700;28.09.2007;7.2;4.5;10.3
18700;29.09.2007;7.4;5.8;8.7
18700;30.09.2007;12.1;8.7;13.9
18700;01.10.2007;11.7;9.7;14.5
18700;02.10.2007;9.6;5.7;14.5
18700;03.10.2007;8.5;4.7;13.4
18700;04.10.2007;8.6;7.5;11.2
18700;05.10.2007;7.4;2.6;14.4
18700;06.10.2007;7.9;2.4;13.0
18700;07.10.2007;10.2;8.1;15.4
18700;08.10.2007;7.2;2.0;13.7
18700;09.10.2007;5.0;0.0;10.6
18700;10.10.2007;5.2;1.8;10.9
18700;11.10.2007;5.8;1.0;9.3
18700;12.10.2007;5.3;2.8;9.3
18700;13.10.2007;5.3;0.8;10.5
18700;14.10.2007;9.9;5.0;12.2
18700;15.10.2007;10.3;8.9;11.8
18700;16.10.2007;11.3;10.2;15.2
18700;17.10.2007;8.0;4.7;13.0
18700;18.10.2007;4.5;0.7;10.0
18700;19.10.2007;2.7;-2.5;8.4
18700;20.10.2007;5.0;1.5;7.9
18700;21.10.2007;7.3;5.6;8.5
18700;22.10.2007;7.8;7.4;9.0
18700;23.10.2007;5.9;3.6;9.6
18700;24.10.2007;3.9;2.0;6.3
18700;25.10.2007;3.2;1.0;4.8
18700;26.10.2007;2.3;-0.8;3.7
18700;27.10.2007;7.5;3.7;8.9
18700;28.10.2007;x;8.5;10.2
18700;29.10.2007;9.0;7.9;10.6
18700;30.10.2007;4.2;1.5;8.6
18700;31.10.2007;3.0;-2.3;7.4
18700;01.11.2007;7.9;4.9;13.0
18700;02.11.2007;2.2;-2.1;8.2
18700;03.11.2007;6.8;1.5;13.4
18700;04.11.2007;3.2;0.6;9.2
18700;05.11.2007;4.7;-1.9;8.1
18700;06.11.2007;4.0;1.7;8.2
18700;07.11.2007;2.4;0.3;5.6
18700;08.11.2007;4.1;-1.0;8.4
18700;09.11.2007;2.9;1.3;7.9
18700;10.11.2007;1.0;-2.9;5.6
18700;11.11.2007;-1.3;-4.8;3.2
18700;12.11.2007;1.7;-2.7;4.8
18700;13.11.2007;1.1;-1.0;2.2
18700;14.11.2007;0.0;-0.6;2.0
18700;15.11.2007;-3.7;-6.2;-0.6
18700;16.11.2007;-1.7;-4.2;0.0
18700;17.11.2007;0.1;-2.2;3.2
18700;18.11.2007;0.9;0.0;1.8
18700;19.11.2007;0.6;-1.5;3.0
18700;20.11.2007;-0.9;-3.4;1.0
18700;21.11.2007;0.7;0.0;1.5
18700;22.11.2007;2.3;0.2;3.1
18700;23.11.2007;0.8;-1.6;6.6
18700;24.11.2007;-0.7;-5.5;3.4
18700;25.11.2007;0.9;0.4;3.6
18700;26.11.2007;1.0;-1.6;2.6
18700;27.11.2007;0.2;-1.8;2.6
18700;28.11.2007;-0.3;-3.0;1.1
18700;29.11.2007;1.9;0.9;3.3
18700;30.11.2007;0.8;0.4;2.0
18700;01.12.2007;3.5;0.6;6.0
18700;02.12.2007;2.0;-0.5;5.4
18700;03.12.2007;2.5;1.8;4.2
18700;04.12.2007;-1.0;-2.2;2.2
18700;05.12.2007;4.4;-2.6;7.8
18700;06.12.2007;6.3;5.3;7.8
18700;07.12.2007;3.9;3.5;5.5
18700;08.12.2007;2.5;1.7;4.0
18700;09.12.2007;0.9;-0.4;1.7
18700;10.12.2007;2.1;1.5;2.7
18700;11.12.2007;0.4;-0.4;2.1
18700;12.12.2007;-3.6;-5.5;0.0
18700;13.12.2007;-6.6;-8.8;-4.0
18700;14.12.2007;-9.2;-10.7;-7.3
18700;15.12.2007;-7.6;-9.5;-6.1
18700;16.12.2007;-7.6;-9.5;-5.8
18700;17.12.2007;-7.1;-10.9;-3.7
18700;18.12.2007;-8.8;-9.9;-6.2
18700;19.12.2007;-9.2;-11.6;-7.8
18700;20.12.2007;-9.2;-10.8;-6.7
18700;21.12.2007;-8.8;-10.9;-7.4
18700;22.12.2007;-4.8;-7.6;-3.2
18700;23.12.2007;-5.4;-8.3;-3.7
18700;24.12.2007;0.5;-8.3;4.4
18700;25.12.2007;0.4;-1.1;4.7
18700;26.12.2007;1.5;0.3;2.6
18700;27.12.2007;5.6;0.7;6.8
18700;28.12.2007;2.6;0.5;6.2
18700;29.12.2007;4.6;2.8;6.7
18700;30.12.2007;0.5;-0.3;3.8
18700;31.12.2007;0.0;-2.2;2.8
18700;01.01.2008;-0.7;-2.9;0.4
18700;02.01.2008;0.4;-0.4;1.3
18700;03.01.2008;-2.3;-2.8;-0.2
18700;04.01.2008;-2.3;-3.2;-1.1
18700;05.01.2008;-2.1;-4.5;-1.3
18700;06.01.2008;-1.4;-1.9;-0.9
18700;07.01.2008;0.6;-1.7;1.5
18700;08.01.2008;0.7;-0.1;1.6
18700;09.01.2008;1.9;-0.1;3.1
18700;10.01.2008;2.9;2.2;4.0
18700;11.01.2008;2.8;0.7;5.2
18700;12.01.2008;0.4;-1.4;1.4
18700;13.01.2008;-1.4;-4.5;0.6
18700;14.01.2008;2.8;-1.0;4.2
18700;15.01.2008;4.5;1.5;5.2
18700;16.01.2008;3.9;1.6;5.9
18700;17.01.2008;1.6;0.5;4.0
18700;18.01.2008;1.8;-1.8;2.8
18700;19.01.2008;3.5;1.9;6.2
18700;20.01.2008;0.7;-1.9;3.3
18700;21.01.2008;-0.7;-2.4;2.3
18700;22.01.2008;-2.1;-3.5;1.3
18700;23.01.2008;-1.9;-5.7;1.0
18700;24.01.2008;2.5;1.0;5.5
18700;25.01.2008;3.7;-0.9;6.4
18700;26.01.2008;2.3;-0.4;5.4
18700;27.01.2008;0.6;-2.0;3.2
18700;28.01.2008;0.2;-2.7;3.1
18700;29.01.2008;3.9;0.1;7.6
18700;30.01.2008;0.2;-0.7;4.9
18700;31.01.2008;-0.1;-4.8;3.3
18700;01.02.2008;1.1;0.3;2.0
18700;02.02.2008;-1.9;-4.3;1.7
18700;03.02.2008;-2.2;-7.6;0.0
18700;04.02.2008;1.0;-0.1;3.1
18700;05.02.2008;1.6;0.0;3.5
18700;06.02.2008;1.5;0.9;2.7
18700;07.02.2008;2.4;1.0;4.6
18700;08.02.2008;2.3;0.0;3.3
18700;09.02.2008;4.0;2.0;7.2
18700;10.02.2008;2.5;0.7;4.8
18700;11.02.2008;1.6;-0.4;5.1
18700;12.02.2008;-0.5;-1.0;0.2
18700;13.02.2008;-0.8;-2.9;1.8
18700;14.02.2008;-0.9;-4.7;3.3
18700;15.02.2008;-2.2;-4.5;1.4
18700;16.02.2008;-4.5;-8.5;-1.8
18700;17.02.2008;2.6;-2.3;7.8
18700;18.02.2008;3.1;-0.1;7.9
18700;19.02.2008;3.6;1.8;7.3
18700;20.02.2008;1.8;1.5;3.1
18700;21.02.2008;3.4;0.0;5.5
18700;22.02.2008;4.8;2.6;7.6
18700;23.02.2008;5.5;3.4;8.5
18700;24.02.2008;6.0;4.3;9.5
18700;25.02.2008;4.1;0.2;8.2
18700;26.02.2008;4.0;2.8;5.0
18700;27.02.2008;4.8;2.9;8.4
18700;28.02.2008;3.7;-0.7;7.4
18700;29.02.2008;3.2;0.1;6.3
18700;01.03.2008;2.5;1.5;4.3
18700;02.03.2008;0.9;-3.0;4.4
18700;03.03.2008;0.8;-1.3;4.1
18700;04.03.2008;-2.0;-5.7;1.8
18700;05.03.2008;0.2;-3.4;1.3
18700;06.03.2008;1.7;-2.8;7.6
18700;07.03.2008;-0.5;-5.0;2.8
18700;08.03.2008;3.8;0.7;5.5
18700;09.03.2008;5.3;3.2;7.3
18700;10.03.2008;3.8;1.9;5.3
18700;11.03.2008;5.0;3.3;7.2
18700;12.03.2008;4.5;3.4;6.6
18700;13.03.2008;3.6;3.1;5.5
18700;14.03.2008;3.2;0.6;5.7
18700;15.03.2008;2.4;-1.7;8.2
18700;16.03.2008;2.5;-2.2;8.9
18700;17.03.2008;1.2;-0.6;5.7
18700;18.03.2008;1.3;-2.2;5.5
18700;19.03.2008;1.3;-1.8;5.9
18700;20.03.2008;-1.8;-6.3;1.7
18700;21.03.2008;-2.5;-3.1;0.0
18700;22.03.2008;-5.6;-9.3;-1.6
18700;23.03.2008;-6.3;-13.1;-1.1
18700;24.03.2008;-4.4;-8.8;-1.0
18700;25.03.2008;-2.1;-4.5;0.8
18700;26.03.2008;-1.2;-2.9;2.7
18700;27.03.2008;-1.7;-8.5;4.4
18700;28.03.2008;0.4;-4.7;4.5
18700;29.03.2008;2.3;1.2;3.5
18700;30.03.2008;4.2;1.4;7.2
18700;31.03.2008;5.3;4.3;7.0
18700;01.04.2008;4.4;2.4;6.8
18700;02.04.2008;5.2;3.9;6.6
18700;03.04.2008;6.7;4.6;11.2
18700;04.04.2008;4.3;1.0;8.2
18700;05.04.2008;4.1;-0.8;9.4
18700;06.04.2008;2.9;1.6;6.6
18700;07.04.2008;3.1;2.7;5.3
18700;08.04.2008;3.1;0.9;6.2
18700;09.04.2008;2.6;0.4;4.5
18700;10.04.2008;3.3;0.9;5.9
18700;11.04.2008;4.9;1.8;9.3
18700;12.04.2008;2.5;0.6;6.7
18700;13.04.2008;4.0;2.3;6.9
18700;14.04.2008;5.1;3.8;9.3
18700;15.04.2008;3.8;1.3;6.2
18700;16.04.2008;5.6;2.0;9.6
18700;17.04.2008;6.6;2.6;10.7
18700;18.04.2008;6.5;2.2;10.7
18700;19.04.2008;7.7;2.6;13.5
18700;20.04.2008;8.6;0.6;15.9
18700;21.04.2008;10.0;2.4;17.2
18700;22.04.2008;11.2;5.5;17.3
18700;23.04.2008;9.2;2.8;16.2
18700;24.04.2008;7.9;1.5;14.7
18700;25.04.2008;8.0;1.7;13.3
18700;26.04.2008;9.0;6.6;14.1
18700;27.04.2008;9.1;8.1;10.0
18700;28.04.2008;13.0;9.1;16.5
18700;29.04.2008;15.1;11.1;20.0
18700;30.04.2008;13.9;12.2;16.9
18700;01.05.2008;10.8;9.8;14.4
18700;02.05.2008;10.7;9.0;14.1
18700;03.05.2008;11.9;6.9;18.0
18700;04.05.2008;12.8;6.4;18.1
18700;05.05.2008;13.0;7.2;18.9
18700;06.05.2008;14.6;8.4;20.2
18700;07.05.2008;15.2;7.7;22.1
18700;08.05.2008;16.2;9.1;23.6
18700;09.05.2008;15.8;8.0;23.7
18700;10.05.2008;16.1;7.4;24.8
18700;11.05.2008;14.6;7.4;21.2
18700;12.05.2008;10.1;7.1;18.2
18700;13.05.2008;10.9;3.0;17.8
18700;14.05.2008;12.3;5.2;19.2
18700;15.05.2008;9.9;8.3;16.7
18700;16.05.2008;8.3;6.2;13.6
18700;17.05.2008;4.2;2.3;7.8
18700;18.05.2008;5.3;1.7;11.0
18700;19.05.2008;7.3;0.6;13.2
18700;20.05.2008;8.2;1.8;12.6
18700;21.05.2008;9.5;5.0;15.5
18700;22.05.2008;11.0;4.5;17.2
18700;23.05.2008;12.0;6.0;17.6
18700;24.05.2008;8.6;7.9;15.1
18700;25.05.2008;12.1;7.8;18.3
18700;26.05.2008;13.4;5.6;18.8
18700;27.05.2008;14.3;8.1;21.8
18700;28.05.2008;16.2;7.3;22.9
18700;29.05.2008;15.7;8.2;23.0
18700;30.05.2008;19.1;10.0;27.4
18700;31.05.2008;21.2;13.0;28.0
18700;01.06.2008;20.0;11.8;27.7
18700;02.06.2008;20.3;12.0;27.8
18700;03.06.2008;20.9;17.3;25.9
18700;04.06.2008;20.7;12.8;27.4
18700;05.06.2008;20.8;12.5;27.9
18700;06.06.2008;22.5;12.7;31.0
18700;07.06.2008;22.3;14.5;29.8
18700;08.06.2008;20.8;13.5;27.3
18700;09.06.2008;17.8;13.2;23.6
18700;10.06.2008;17.7;15.8;22.2
18700;11.06.2008;13.5;9.1;18.8
18700;12.06.2008;13.1;7.8;17.0
18700;13.06.2008;x;9.0;15.6
18700;14.06.2008;x;9.4;16.2
18700;15.06.2008;10.0;7.3;13.0
18700;16.06.2008;11.6;8.6;17.1
18700;17.06.2008;13.7;6.7;20.0
18700;18.06.2008;14.0;12.2;17.7
18700;19.06.2008;13.2;11.6;14.9
18700;20.06.2008;14.4;11.0;19.4
18700;21.06.2008;15.0;9.0;20.9
18700;22.06.2008;11.5;7.6;18.0
18700;23.06.2008;14.5;10.6;20.6
18700;24.06.2008;13.9;10.3;18.4
18700;25.06.2008;13.4;6.4;18.1
18700;26.06.2008;13.9;8.7;20.3
18700;27.06.2008;12.6;9.3;16.7
18700;28.06.2008;15.0;10.4;20.1
18700;29.06.2008;16.4;12.8;21.6
18700;30.06.2008;17.3;13.2;23.3
18700;01.07.2008;17.2;10.7;23.2
18700;02.07.2008;18.3;13.9;24.1
18700;03.07.2008;21.7;12.5;28.4
18700;04.07.2008;23.2;17.4;28.7
18700;05.07.2008;x;16.7;29.5
18700;06.07.2008;12.2;11.3;18.4
18700;07.07.2008;10.6;9.5;11.9
18700;08.07.2008;14.8;9.6;20.6
18700;09.07.2008;17.6;8.8;24.1
18700;10.07.2008;18.6;14.4;24.5
18700;11.07.2008;16.9;14.0;21.6
18700;12.07.2008;16.6;13.1;21.0
18700;13.07.2008;15.5;11.7;21.0
18700;14.07.2008;17.2;14.8;21.2
18700;15.07.2008;17.3;14.5;20.7
18700;16.07.2008;14.5;8.8;20.3
18700;17.07.2008;15.1;8.4;21.2
18700;18.07.2008;15.1;9.5;20.1
18700;19.07.2008;15.4;11.5;20.2
18700;20.07.2008;14.5;14.2;16.6
18700;21.07.2008;16.4;12.0;22.3
18700;22.07.2008;18.4;12.2;23.8
18700;23.07.2008;20.1;12.5;27.3
18700;24.07.2008;21.5;14.4;28.8
18700;25.07.2008;23.7;16.6;30.2
18700;26.07.2008;24.2;16.9;31.0
18700;27.07.2008;23.5;15.6;30.6
18700;28.07.2008;23.5;15.4;31.6
18700;29.07.2008;22.6;18.1;29.0
18700;30.07.2008;19.3;16.8;25.7
18700;31.07.2008;20.4;14.4;27.3
18700;01.08.2008;x;16.6;27.4
18700;02.08.2008;17.0;15.3;24.0
18700;03.08.2008;17.3;15.3;21.4
18700;04.08.2008;15.4;13.8;19.2
18700;05.08.2008;15.3;12.3;18.5
18700;06.08.2008;14.2;11.8;16.4
18700;07.08.2008;14.9;12.6;16.6
18700;08.08.2008;15.7;13.8;18.1
18700;09.08.2008;13.3;10.8;17.4
18700;10.08.2008;12.5;10.5;14.1
18700;11.08.2008;14.8;12.9;18.7
18700;12.08.2008;15.9;10.0;21.1
18700;13.08.2008;14.8;13.8;18.7
18700;14.08.2008;15.1;11.3;20.6
18700;15.08.2008;14.7;11.8;18.1
18700;16.08.2008;14.8;10.0;19.4
18700;17.08.2008;15.8;12.7;18.9
18700;18.08.2008;14.8;14.4;17.0
18700;19.08.2008;14.2;8.6;20.0
18700;20.08.2008;15.2;14.3;16.9
18700;21.08.2008;15.9;13.7;22.3
18700;22.08.2008;15.0;12.0;18.8
18700;23.08.2008;14.9;10.3;20.0
18700;24.08.2008;14.9;8.9;21.0
18700;25.08.2008;15.4;8.6;20.7
18700;26.08.2008;15.7;13.9;20.7
18700;27.08.2008;12.9;10.1;17.9
18700;28.08.2008;14.9;9.8;20.4
18700;29.08.2008;14.4;9.1;20.0
18700;30.08.2008;15.9;11.0;21.4
18700;31.08.2008;13.7;12.9;18.1
18700;01.09.2008;14.7;12.2;19.2
18700;02.09.2008;15.4;13.6;19.2
18700;03.09.2008;14.3;12.6;17.4
18700;04.09.2008;11.6;8.1;14.6
18700;05.09.2008;12.7;9.5;18.0
18700;06.09.2008;11.3;10.0;13.9
18700;07.09.2008;12.1;10.4;14.1
18700;08.09.2008;12.0;11.1;12.6
18700;09.09.2008;12.2;9.7;15.3
18700;10.09.2008;10.2;7.5;12.7
18700;11.09.2008;11.7;10.7;12.9
18700;12.09.2008;10.8;10.1;12.8
18700;13.09.2008;9.2;8.1;13.2
18700;14.09.2008;8.7;5.1;11.3
18700;15.09.2008;8.7;7.8;10.1
18700;16.09.2008;7.7;6.5;9.0
18700;17.09.2008;7.9;6.1;10.0
18700;18.09.2008;8.6;6.6;11.8
18700;19.09.2008;10.0;6.7;12.2
18700;20.09.2008;10.0;6.6;14.1
18700;21.09.2008;10.6;5.9;15.9
18700;22.09.2008;11.3;7.7;15.6
18700;23.09.2008;11.8;7.2;16.7
18700;24.09.2008;11.3;6.3;18.0
18700;25.09.2008;10.2;5.7;16.3
18700;26.09.2008;12.1;9.0;16.3
18700;27.09.2008;12.0;9.4;15.0
18700;28.09.2008;8.6;5.6;14.2
18700;29.09.2008;7.8;4.0;13.7
18700;30.09.2008;7.1;4.4;9.1
18700;01.10.2008;7.8;7.2;10.5
18700;02.10.2008;7.0;4.3;9.5
18700;03.10.2008;7.6;6.8;8.5
18700;04.10.2008;6.6;5.3;9.0
18700;05.10.2008;5.0;2.6;9.2
18700;06.10.2008;6.2;0.6;14.0
18700;07.10.2008;6.0;1.7;9.5
18700;08.10.2008;9.9;7.5;11.8
18700;09.10.2008;10.8;8.3;15.1
18700;10.10.2008;9.8;6.6;12.2
18700;11.10.2008;11.8;10.2;15.7
18700;12.10.2008;8.2;4.5;11.8
18700;13.10.2008;9.1;6.0;11.9
18700;14.10.2008;7.8;3.4;14.0
18700;15.10.2008;5.4;1.4;9.1
18700;16.10.2008;6.1;4.6;9.5
18700;17.10.2008;5.1;1.4;11.3
18700;18.10.2008;4.1;-0.4;7.5
18700;19.10.2008;6.1;1.6;12.2
18700;20.10.2008;10.6;3.7;12.4
18700;21.10.2008;9.8;9.0;12.7
18700;22.10.2008;5.4;3.4;9.5
18700;23.10.2008;6.3;-0.3;10.4
18700;24.10.2008;10.3;7.4;13.8
18700;25.10.2008;9.0;5.6;10.7
18700;26.10.2008;9.0;8.1;11.0
18700;27.10.2008;4.8;3.0;8.1
18700;28.10.2008;0.7;-1.6;5.0
18700;29.10.2008;0.1;-2.8;1.4
18700;30.10.2008;2.0;0.7;2.9
18700;31.10.2008;1.6;0.7;4.2
18700;01.11.2008;-1.7;-4.1;2.3
18700;02.11.2008;-0.2;-3.3;3.5
18700;03.11.2008;1.5;-1.1;3.9
18700;04.11.2008;1.4;0.2;5.2
18700;05.11.2008;1.0;-2.1;5.7
18700;06.11.2008;3.1;-0.2;5.4
18700;07.11.2008;2.1;1.3;4.1
18700;08.11.2008;4.8;1.3;6.8
18700;09.11.2008;6.5;5.8;7.7
18700;10.11.2008;5.9;4.0;8.0
18700;11.11.2008;4.0;3.4;5.0
18700;12.11.2008;1.6;0.0;3.9
18700;13.11.2008;-1.0;-3.5;1.9
18700;14.11.2008;3.5;-0.9;4.9
18700;15.11.2008;6.0;3.6;9.6
18700;16.11.2008;3.9;1.0;7.0
18700;17.11.2008;0.0;-3.2;4.0
18700;18.11.2008;3.8;0.0;7.0
18700;19.11.2008;2.6;-2.3;8.6
18700;20.11.2008;1.2;-0.2;7.6
18700;21.11.2008;-1.2;-5.1;1.2
18700;22.11.2008;1.0;-1.3;2.9
18700;23.11.2008;-1.4;-3.0;2.1
18700;24.11.2008;0.5;-7.4;2.7
18700;25.11.2008;1.7;-1.0;5.3
18700;26.11.2008;1.1;-1.9;3.8
18700;27.11.2008;7.1;1.7;9.3
18700;28.11.2008;1.2;-1.1;8.5
18700;29.11.2008;1.6;-1.1;2.4
18700;30.11.2008;1.1;-0.2;3.9
18700;01.12.2008;-0.4;-0.9;0.9
18700;02.12.2008;0.3;-1.0;1.5
18700;03.12.2008;0.0;-0.3;0.7
18700;04.12.2008;-1.0;-1.8;0.1
18700;05.12.2008;-0.7;-2.2;-0.2
18700;06.12.2008;-0.1;-0.5;0.8
18700;07.12.2008;-4.3;-6.8;1.0
18700;08.12.2008;0.4;-5.2;2.7
18700;09.12.2008;-3.4;-7.0;2.0
18700;10.12.2008;-5.7;-9.0;-2.5
18700;11.12.2008;-1.7;-3.9;-0.7
18700;12.12.2008;-2.7;-3.1;-1.4
18700;13.12.2008;-2.7;-6.1;-0.7
18700;14.12.2008;-0.3;-3.0;0.7
18700;15.12.2008;1.1;0.7;1.4
18700;16.12.2008;1.9;0.6;2.7
18700;17.12.2008;2.5;2.1;3.5
18700;18.12.2008;5.7;0.5;7.5
18700;19.12.2008;1.5;-1.6;7.3
18700;20.12.2008;2.4;-1.6;4.4
18700;21.12.2008;1.1;-1.0;3.9
18700;22.12.2008;3.9;0.1;7.8
18700;23.12.2008;-0.9;-2.3;3.0
18700;24.12.2008;-0.5;-2.2;2.5
18700;25.12.2008;-2.9;-5.1;0.1
18700;26.12.2008;-5.1;-7.0;-2.6
18700;27.12.2008;-4.4;-7.0;0.0
18700;28.12.2008;-1.8;-5.2;-0.7
18700;29.12.2008;-3.2;-3.5;-1.3
18700;30.12.2008;-6.9;-7.8;-3.5
18700;31.12.2008;-8.4;-9.9;-7.1
18700;01.01.2009;-6.4;-9.2;-2.7
18700;02.01.2009;-6.8;-9.4;-2.6
18700;03.01.2009;-4.8;-8.1;0.2
18700;04.01.2009;-8.9;-11.1;-4.4
18700;05.01.2009;-9.8;-12.2;-6.1
18700;06.01.2009;-4.9;-9.8;-2.6
18700;07.01.2009;-4.0;-6.5;1.8
18700;08.01.2009;-3.6;-8.1;-2.2
18700;09.01.2009;-0.8;-3.6;3.4
18700;10.01.2009;-2.0;-5.3;-0.4
18700;11.01.2009;4.4;-0.7;5.7
18700;12.01.2009;6.0;5.0;7.1
18700;13.01.2009;3.0;1.1;5.8
18700;14.01.2009;0.3;-1.6;4.0
18700;15.01.2009;-4.5;-6.6;-0.7
18700;16.01.2009;-6.5;-9.5;-4.9
18700;17.01.2009;-3.0;-5.4;-1.9
18700;18.01.2009;-2.3;-3.8;-1.4
18700;19.01.2009;-0.2;-1.5;0.3
18700;20.01.2009;1.1;-0.3;1.9
18700;21.01.2009;2.6;1.5;3.5
18700;22.01.2009;0.8;-0.1;2.7
18700;23.01.2009;0.1;-0.9;1.1
18700;24.01.2009;0.2;-0.4;1.2
18700;25.01.2009;1.2;-0.3;2.3
18700;26.01.2009;0.7;0.4;1.7
18700;27.01.2009;-2.7;-4.4;0.5
18700;28.01.2009;-4.0;-6.0;-2.5
18700;29.01.2009;-5.2;-7.2;-2.3
18700;30.01.2009;-4.8;-5.8;-3.8
18700;31.01.2009;-4.8;-5.1;-4.1
18700;01.02.2009;-6.4;-7.0;-4.4
18700;02.02.2009;-9.2;-12.4;-5.8
18700;03.02.2009;-8.4;-10.1;-7.3
18700;04.02.2009;-5.8;-8.0;-4.9
18700;05.02.2009;-2.9;-5.0;-1.9
18700;06.02.2009;-3.0;-3.8;-2.2
18700;07.02.2009;-4.7;-5.2;-2.7
18700;08.02.2009;-5.6;-6.7;-4.3
18700;09.02.2009;-9.6;-14.1;-2.0
18700;10.02.2009;-8.3;-13.0;-5.5
18700;11.02.2009;-8.6;-10.6;-3.7
18700;12.02.2009;-11.2;-15.8;-3.1
18700;13.02.2009;-7.4;-14.0;1.2
18700;14.02.2009;-7.9;-11.8;-0.8
18700;15.02.2009;-6.3;-10.5;-3.2
18700;16.02.2009;-4.9;-5.5;-4.1
18700;17.02.2009;-6.0;-7.1;-4.7
18700;18.02.2009;-4.8;-6.6;-2.3
18700;19.02.2009;-4.5;-4.9;-3.6
18700;20.02.2009;-4.4;-5.5;-2.6
18700;21.02.2009;-1.9;-4.4;-0.2
18700;22.02.2009;-0.4;-1.0;1.2
18700;23.02.2009;-0.3;-3.9;5.9
18700;24.02.2009;-1.2;-4.2;1.0
18700;25.02.2009;-0.9;-3.4;0.6
18700;26.02.2009;-0.5;-3.5;5.3
18700;27.02.2009;-1.8;-4.7;5.5
18700;28.02.2009;-4.6;-11.7;1.7
18700;01.03.2009;-1.8;-3.5;-0.4
18700;02.03.2009;-0.1;-1.3;1.7
18700;03.03.2009;1.5;-0.6;4.2
18700;04.03.2009;3.1;1.2;4.7
18700;05.03.2009;1.5;0.6;3.3
18700;06.03.2009;2.0;0.6;2.9
18700;07.03.2009;0.1;-1.0;2.6
18700;08.03.2009;0.4;-0.3;0.9
18700;09.03.2009;1.3;-0.4;3.0
18700;10.03.2009;0.5;-0.6;2.5
18700;11.03.2009;0.9;-2.3;6.5
18700;12.03.2009;-0.9;-1.5;1.4
18700;13.03.2009;0.1;-1.3;1.6
18700;14.03.2009;0.1;-1.0;1.1
18700;15.03.2009;2.1;0.2;6.0
18700;16.03.2009;1.6;0.3;3.8
18700;17.03.2009;4.7;-0.9;9.0
18700;18.03.2009;4.3;-1.1;9.9
18700;19.03.2009;2.9;-1.8;8.3
18700;20.03.2009;0.8;-4.4;7.7
18700;21.03.2009;2.7;-2.7;10.4
18700;22.03.2009;2.9;-1.6;8.7
18700;23.03.2009;3.7;-0.2;9.2
18700;24.03.2009;-1.4;-5.9;4.0
18700;25.03.2009;-2.0;-7.3;2.4
18700;26.03.2009;-1.4;-6.4;3.3
18700;27.03.2009;-1.7;-3.8;-0.4
18700;28.03.2009;0.6;-1.4;4.6
18700;29.03.2009;1.0;-6.0;7.7
18700;30.03.2009;2.1;-1.4;5.6
18700;31.03.2009;4.7;-0.5;9.9
18700;01.04.2009;5.7;-0.9;12.2
18700;02.04.2009;4.9;-1.0;14.6
18700;03.04.2009;2.1;0.3;5.8
18700;04.04.2009;1.1;-0.3;2.8
18700;05.04.2009;5.4;0.8;13.2
18700;06.04.2009;6.8;0.2;14.9
18700;07.04.2009;5.4;-0.9;11.0
18700;08.04.2009;4.6;3.6;8.9
